country_name,indicator_name,indicatorvalue,yearindicator
Sudan,"Children out of school, male (% of male primary school age)",30.5271,2018.0
Sudan,Fixed telephone subscriptions (per 100 people),0.3276,2018.0
Sudan,Gross capital formation (constant 2015 US$),9190126403.1849,2018.0
Sudan,"Net official flows from UN agencies, FAO (current US$)",90934.597,2018.0
Sudan,"School enrollment, primary (gross), gender parity index (GPI)",0.9316,2018.0
Sudan,"Survival to age 65, female (% of cohort)",69.5759,2018.0
Sudan,Terms of trade adjustment (constant LCU),883476740.5347,2018.0
Sudan,Adults (ages 15-49) newly infected with HIV,2900.0,2018.0
Sudan,Arable land (hectares per person),0.4742,2018.0
Sudan,Claims on other sectors of the domestic economy (annual growth as % of broad money),34.2498,2018.0
Sudan,Final consumption expenditure (constant LCU),22158448500.0,2018.0
Sudan,"Probability of dying among adolescents ages 15-19 years (per 1,000)",11.0,2018.0
Sudan,"Time to import, documentary compliance (hours)",132.0,2018.0
Sudan,"Transport services (% of service exports, BoP)",27.094,2018.0
Sudan,Adjusted savings: mineral depletion (% of GNI),0.0001,2018.0
Sudan,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),28150.0,2018.0
Sudan,Arms imports (SIPRI trend indicator values),34000000.0,2018.0
Sudan,Gross savings (current US$),9907615246.6628,2018.0
Sudan,Households and NPISHs Final consumption expenditure (constant LCU),19296183500.0,2018.0
Sudan,"International tourism, receipts (current US$)",1043000000.0,2018.0
Sudan,Land area (sq. km),1849233.715,2018.0
Sudan,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),3.7634,2018.0
Sudan,"Mortality rate, under-5, male (per 1,000 live births)",65.1,2018.0
Sudan,Net primary income (Net income from abroad) (current US$),-1812341931.7647,2018.0
Sudan,Population in urban agglomerations of more than 1 million (% of total population),13.2389,2018.0
Sudan,Public credit registry coverage (% of adults),0.0,2018.0
Sudan,Surface area (sq. km),1854105.405,2018.0
Sudan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",28.633,2018.0
Sudan,Adjusted savings: natural resources depletion (% of GNI),0.8792,2018.0
Sudan,Gross capital formation (% of GDP),36.7101,2018.0
Sudan,Gross national expenditure (constant LCU),22295921600.0,2018.0
Sudan,Imports of goods and services (annual % growth),2.4,2018.0
Sudan,"Industry (including construction), value added (current LCU)",273405881500.0,2018.0
Sudan,Population ages 15-64 (% of total population),55.91,2018.0
Sudan,"Population ages 15-64, female",11771161.0,2018.0
Sudan,"Transport services (% of service imports, BoP)",66.9923,2018.0
Sudan,Fixed broadband subscriptions (per 100 people),0.075,2018.0
Sudan,"Population ages 60-64, female (% of female population)",2.0301,2018.0
Sudan,Commercial service imports (current US$),1062981731.2224,2018.0
Sudan,Container port traffic (TEU: 20 foot equivalent units),451712.0,2018.0
Sudan,Labor tax and contributions (% of commercial profits),19.2,2018.0
Sudan,"Population, total",41801532.0,2018.0
Sudan,"Suicide mortality rate, male (per 100,000 male population)",4.9,2018.0
Sudan,CO2 emissions (kg per PPP $ of GDP),0.108,2018.0
Sudan,"Cost of business start-up procedures, male (% of GNI per capita)",20.9,2018.0
Sudan,GDP per capita (current US$),740.7468,2018.0
Sudan,Import volume index (2000 = 100),350.5166,2018.0
Sudan,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",18.647,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Portugal (current US$)",230000.0042,2018.0
Sudan,"Net primary income (BoP, current US$)",-1812341931.8222,2018.0
Sudan,"Population ages 05-09, female (% of female population)",13.2743,2018.0
Sudan,Population in the largest city (% of urban population),38.2164,2018.0
Sudan,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",35.96,2018.0
Sudan,"Computer, communications and other services (% of commercial service exports)",2.0376,2018.0
Sudan,Domestic credit to private sector by banks (% of GDP),9.3548,2018.0
Sudan,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",18.429,2018.0
Sudan,Exports of goods and services (constant LCU),162498400.0,2018.0
Sudan,GNI: linked series (current LCU),1238960329500.0,2018.0
Sudan,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",30.34,2018.0
Sudan,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),11.5819,2018.0
Sudan,Methodology assessment of statistical capacity (scale 0 - 100),50.0,2018.0
Sudan,Number of neonatal deaths,37478.0,2018.0
Sudan,"Population, female",20920586.0,2018.0
Sudan,"Start-up procedures to register a business, male (number)",9.0,2018.0
Sudan,Adjusted net national income (current US$),26511727444.1254,2018.0
Sudan,Adjusted savings: net forest depletion (% of GNI),0.4138,2018.0
Sudan,GNI per capita (current LCU),29639.113,2018.0
Sudan,"Goods exports (BoP, current US$)",3484681534.2682,2018.0
Sudan,Gross capital formation (constant LCU),137473100.0,2018.0
Sudan,Gross value added at basic prices (GVA) (constant LCU),21030470900.0,2018.0
Sudan,Net barter terms of trade index (2000 = 100),188.8592,2018.0
Sudan,"Net financial flows, RDB concessional (NFL, current US$)",0.0,2018.0
Sudan,Net secondary income (Net current transfers from abroad) (current LCU),15957438100.0,2018.0
Sudan,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),940.0,2018.0
Sudan,Primary government expenditures as a proportion of original approved budget (%),122.4349,2018.0
Sudan,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),42.489,2018.0
Sudan,Broad money (% of GDP),32.7349,2018.0
Sudan,CO2 emissions (kg per 2017 PPP $ of GDP),0.1106,2018.0
Sudan,"External health expenditure per capita, PPP (current international $)",15.6022,2018.0
Sudan,Insurance and financial services (% of commercial service imports),6.7448,2018.0
Sudan,"Population ages 10-14, female (% of female population)",12.1331,2018.0
Sudan,"Population ages 70-74, male (% of male population)",0.9394,2018.0
Sudan,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),15.0,2018.0
Sudan,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",27.931,2018.0
Sudan,Adjusted net national income per capita (current US$),634.2286,2018.0
Sudan,Agricultural land (sq. km),681861.6,2018.0
Sudan,Procedures to register property (number),6.0,2018.0
Sudan,"Time to export, border compliance (hours)",180.0,2018.0
Sudan,Women Business and the Law Index Score (scale 1-100),29.375,2018.0
Sudan,Adjusted net national income (annual % growth),-14.2448,2018.0
Sudan,Coal rents (% of GDP),0.0,2018.0
Sudan,Final consumption expenditure (current LCU),833843150000.0,2018.0
Sudan,Prevalence of moderate or severe food insecurity in the population (%),48.9,2018.0
Sudan,Adjusted savings: particulate emission damage (current US$),661719271.2674,2018.0
Sudan,"Adolescents out of school, female (% of female lower secondary school age)",35.4924,2018.0
Sudan,"Human capital index (HCI), female, lower bound (scale 0-1)",0.3683,2018.0
Sudan,"Incidence of malaria (per 1,000 population at risk)",46.7519,2018.0
Sudan,"Industry (including construction), value added (annual % growth)",-1.9,2018.0
Sudan,"Literacy rate, adult female (% of females ages 15 and above)",56.0632,2018.0
Sudan,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",1.9,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Sweden (current US$)",38479999.5422,2018.0
Sudan,"Population ages 0-14, male",8584824.0,2018.0
Sudan,"Prevalence of HIV, male (% ages 15-24)",0.1,2018.0
Sudan,Public and publicly guaranteed debt service (% of GNI),0.7155,2018.0
Sudan,"School enrollment, primary (% gross)",78.9529,2018.0
Sudan,"Service imports (BoP, current US$)",1172241042.7343,2018.0
Sudan,"Exports of goods and services (BoP, current US$)",4995707338.3847,2018.0
Sudan,"Households and NPISHs Final consumption expenditure, PPP (current international $)",61935634694.6838,2018.0
Sudan,"Inflation, consumer prices (annual %)",63.2925,2018.0
Sudan,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),0.4836,2018.0
Sudan,"Net official flows from UN agencies, IFAD (current US$)",5503250.1221,2018.0
Sudan,"Plant species (higher), threatened",17.0,2018.0
Sudan,"Population ages 15-64, male (% of male population)",55.5535,2018.0
Sudan,Procedures to build a warehouse (number),16.0,2018.0
Sudan,Domestic general government health expenditure (% of general government expenditure),5.8283,2018.0
Sudan,GDP growth (annual %),-2.6809,2018.0
Sudan,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",41000.0,2018.0
Sudan,"Mortality caused by road traffic injury (per 100,000 population)",26.1,2018.0
Sudan,Adjusted savings: carbon dioxide damage (% of GNI),2.4011,2018.0
Sudan,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",40.517,2018.0
Sudan,"Industrial design applications, nonresident, by count",47.0,2018.0
Sudan,"Industry (including construction), value added (current US$)",6433079564.7059,2018.0
Sudan,"Lower secondary completion rate, female (% of relevant age group)",50.3768,2018.0
Sudan,Net foreign assets (current LCU),-222529391128.708,2018.0
Sudan,Out-of-pocket expenditure (% of current health expenditure),66.9534,2018.0
Sudan,Rural population (% of total population),65.358,2018.0
Sudan,Marine protected areas (% of territorial waters),15.9644,2018.0
Sudan,Military expenditure (current LCU),24227700000.0,2018.0
Sudan,"Out-of-pocket expenditure per capita, PPP (current international $)",135.5221,2018.0
Sudan,"School enrollment, primary, private (% of total primary)",8.4836,2018.0
Sudan,Source data assessment of statistical capacity (scale 0 - 100),70.0,2018.0
Sudan,"Travel services (% of service exports, BoP)",69.0575,2018.0
Sudan,Urban population,14480887.0,2018.0
Sudan,Children (ages 0-14) newly infected with HIV,650.0,2018.0
Sudan,Import value index (2000 = 100),505.5762,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Norway (current US$)",13289999.9619,2018.0
Sudan,"Population ages 60-64, male (% of male population)",1.8749,2018.0
Sudan,"Primary income receipts (BoP, current US$)",127113801.0359,2018.0
Sudan,Total fisheries production (metric tons),51041.0,2018.0
Sudan,"Trademark applications, direct resident",1780.0,2018.0
Sudan,Travel services (% of commercial service exports),70.2297,2018.0
Sudan,"Age dependency ratio, old (% of working-age population)",6.4052,2018.0
Sudan,"Fertility rate, total (births per woman)",4.407,2018.0
Sudan,"People using at least basic sanitation services, rural (% of rural population)",24.2341,2018.0
Sudan,"GDP per capita, PPP (current international $)",4474.6788,2018.0
Sudan,"Population ages 10-14, male (% of male population)",12.474,2018.0
Sudan,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",49.71,2018.0
Sudan,Methane emissions (kt of CO2 equivalent),58850.0,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Hungary (current US$)",90000.0036,2018.0
Sudan,"Patent applications, nonresidents",31.0,2018.0
Sudan,"Population ages 70-74, female (% of female population)",1.0653,2018.0
Sudan,Secure Internet servers,193.0,2018.0
Sudan,Adjusted savings: carbon dioxide damage (current US$),778586416.1803,2018.0
Sudan,"Agriculture, forestry, and fishing, value added (constant LCU)",6853834200.0,2018.0
Sudan,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),2.5,2018.0
Sudan,Current account balance (% of GDP),-15.1093,2018.0
Sudan,Gross fixed capital formation (constant 2015 US$),9190126403.1849,2018.0
Sudan,Gross savings (current LCU),421073647983.168,2018.0
Sudan,"International tourism, receipts for travel items (current US$)",1043000000.0,2018.0
Sudan,"Literacy rate, youth male (% of males ages 15-24)",72.51,2018.0
Sudan,Merchandise exports to high-income economies (% of total merchandise exports),70.073,2018.0
Sudan,Mineral rents (% of GDP),0.0002,2018.0
Sudan,"Population ages 30-34, female (% of female population)",6.3991,2018.0
Sudan,"Population ages 35-39, female (% of female population)",5.6084,2018.0
Sudan,"Access to electricity, urban (% of urban population)",80.5852,2018.0
Sudan,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",53.48,2018.0
Sudan,Households and NPISHs Final consumption expenditure (current US$),12489502741.1765,2018.0
Sudan,"Incidence of HIV, all (per 1,000 uninfected population)",0.09,2018.0
Sudan,"Mammal species, threatened",16.0,2018.0
Sudan,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",2.2,2018.0
Sudan,"Net bilateral aid flows from DAC donors, United States (current US$)",227089996.3379,2018.0
Sudan,"Trademark applications, nonresident, by count",3555.0,2018.0
Sudan,Access to electricity (% of population),52.2976,2018.0
Sudan,Households and NPISHs Final consumption expenditure (current LCU),530803866500.0,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Denmark (current US$)",3089999.9142,2018.0
Sudan,Newborns protected against tetanus (%),80.0,2018.0
Sudan,Population ages 0-14 (% of total population),40.5088,2018.0
Sudan,"Population ages 65 and above, total",1496980.0,2018.0
Sudan,"Prevalence of HIV, female (% ages 15-24)",0.1,2018.0
Sudan,"Services, value added (annual % growth)",-3.9561,2018.0
Sudan,Sex ratio at birth (male births per female births),1.04,2018.0
Sudan,Transport services (% of commercial service exports),27.5539,2018.0
Sudan,"GNI, PPP (constant 2017 international $)",171788160859.419,2018.0
Sudan,"Insurance and financial services (% of service imports, BoP)",6.1161,2018.0
Sudan,"Population, male",20880946.0,2018.0
Sudan,"Adjusted net savings, excluding particulate emission damage (current US$)",8489185512.6019,2018.0
Sudan,Adjusted savings: mineral depletion (current US$),45758.8846,2018.0
Sudan,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),2.14,2018.0
Sudan,"Net financial account (BoP, current US$)",-2962228642.6634,2018.0
Sudan,"Net financial flows, RDB nonconcessional (NFL, current US$)",0.0,2018.0
Sudan,"Population ages 05-09, male (% of male population)",13.6734,2018.0
Sudan,Rural population,27320645.0,2018.0
Sudan,"Travel services (% of service imports, BoP)",1.1252,2018.0
Sudan,CPIA trade rating (1=low to 6=high),2.5,2018.0
Sudan,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),2.51,2018.0
Sudan,"Mortality rate, adult, female (per 1,000 female adults)",187.141,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Greece (current US$)",9999.9998,2018.0
Sudan,"Net capital account (BoP, current US$)",162901138.4093,2018.0
Sudan,"Preprimary education, duration (years)",2.0,2018.0
Sudan,Exports as a capacity to import (constant LCU),1045975140.5347,2018.0
Sudan,External health expenditure per capita (current US$),4.5874,2018.0
Sudan,GDP per capita (current LCU),31481.7376,2018.0
Sudan,GDP per capita growth (annual %),-4.9814,2018.0
Sudan,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),1.0058,2018.0
Sudan,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",1.6,2018.0
Sudan,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",119309997.5586,2018.0
Sudan,"Net financial flows, IDA (NFL, current US$)",0.0,2018.0
Sudan,Net official development assistance and official aid received (current US$),967489990.2344,2018.0
Sudan,"Population ages 15-64, female (% of female population)",56.2659,2018.0
Sudan,Adjusted savings: energy depletion (% of GNI),0.4652,2018.0
Sudan,Capture fisheries production (metric tons),41041.0,2018.0
Sudan,General government final consumption expenditure (current US$),7130336084.7059,2018.0
Sudan,GNI (constant LCU),19984121534.3009,2018.0
Sudan,Insurance and financial services (% of commercial service exports),0.1789,2018.0
Sudan,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",0.5511,2018.0
Sudan,"Mortality rate, infant, male (per 1,000 live births)",46.6,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Canada (current US$)",12289999.9619,2018.0
Sudan,"Population ages 65 and above, female (% of female population)",3.8285,2018.0
Sudan,"Probability of dying among children ages 5-9 years (per 1,000)",6.0,2018.0
Sudan,Women's share of population ages 15+ living with HIV (%),48.4,2018.0
Sudan,Agricultural methane emissions (thousand metric tons of CO2 equivalent),47430.0,2018.0
Sudan,CPIA public sector management and institutions cluster average (1=low to 6=high),2.1,2018.0
Sudan,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",4.0761,2018.0
Sudan,"Immunization, HepB3 (% of one-year-old children)",93.0,2018.0
Sudan,Merchandise exports to economies in the Arab World (% of total merchandise exports),61.1172,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Austria (current US$)",250000.0,2018.0
Sudan,"School enrollment, preprimary, female (% gross)",47.4314,2018.0
Sudan,"Time required to start a business, male (days)",34.0,2018.0
Sudan,"IBRD loans and IDA credits (DOD, current US$)",1205793000.0,2018.0
Sudan,Merchandise exports (current US$),3478000000.0,2018.0
Sudan,"Patent applications, residents",349.0,2018.0
Sudan,"School enrollment, preprimary (% gross)",47.3999,2018.0
Sudan,Urban population growth (annual %),3.1805,2018.0
Sudan,"Air transport, registered carrier departures worldwide",3178.0,2018.0
Sudan,"Employment in industry, male (% of male employment) (modeled ILO estimate)",21.65,2018.0
Sudan,Gross domestic income (constant LCU),22171629040.5347,2018.0
Sudan,"Labor force, female (% of total labor force)",30.2856,2018.0
Sudan,"Mortality rate, infant, female (per 1,000 live births)",37.1,2018.0
Sudan,"Population ages 35-39, male (% of male population)",5.3055,2018.0
Sudan,"Portfolio equity, net inflows (BoP, current US$)",0.0,2018.0
Sudan,"Services, value added (constant 2015 US$)",25670938827.1137,2018.0
Sudan,Cereal production (metric tons),8270000.0,2018.0
Sudan,"Commercial bank branches (per 100,000 adults)",3.37,2018.0
Sudan,Export unit value index (2000 = 100),272.4056,2018.0
Sudan,"Foreign direct investment, net (BoP, current US$)",-1135787164.0494,2018.0
Sudan,"Net official flows from UN agencies, IAEA (current US$)",410472.9891,2018.0
Sudan,"PPG, private creditors (NFL, current US$)",0.0,2018.0
Sudan,"Primary income payments (BoP, current US$)",1939455732.8582,2018.0
Sudan,"Services, value added (current US$)",15883090381.1765,2018.0
Sudan,"Agriculture, forestry, and fishing, value added (% of GDP)",21.9935,2018.0
Sudan,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",33.84,2018.0
Sudan,Gross capital formation (current LCU),483098884000.0,2018.0
Sudan,"Internally displaced persons, total displaced by conflict and violence (number of people)",2072000.0,2018.0
Sudan,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),3.7634,2018.0
Sudan,"School enrollment, secondary, male (% gross)",45.4089,2018.0
Sudan,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",0.88,2018.0
Sudan,"Cost to import, documentary compliance (US$)",420.0,2018.0
Sudan,Current health expenditure per capita (current US$),59.5142,2018.0
Sudan,Gross capital formation (current US$),11367032564.7059,2018.0
Sudan,Gross national expenditure (current US$),30986871388.2353,2018.0
Sudan,"Human capital index (HCI), male, lower bound (scale 0-1)",0.351,2018.0
Sudan,Livestock production index (2014-2016 = 100),104.1,2018.0
Sudan,"Net official flows from UN agencies, UNFPA (current US$)",3473949.9092,2018.0
Sudan,"Net trade in goods (BoP, current US$)",-3580391037.0628,2018.0
Sudan,"Population ages 20-24, female (% of female population)",9.2709,2018.0
Sudan,"Population ages 20-24, male (% of male population)",9.4866,2018.0
Sudan,"Population ages 65-69, male (% of male population)",1.3928,2018.0
Sudan,"Services, value added (% of GDP)",51.2948,2018.0
Sudan,"Trademark applications, total",3747.0,2018.0
Sudan,Adjusted savings: gross savings (% of GNI),44.6411,2018.0
Sudan,"Employers, total (% of total employment) (modeled ILO estimate)",3.16,2018.0
Sudan,Exports of goods and services (constant 2015 US$),429622920.8321,2018.0
Sudan,Final consumption expenditure (% of GDP),63.3627,2018.0
Sudan,Gross national expenditure (constant 2015 US$),43123291551.221,2018.0
Sudan,"Human capital index (HCI), female, upper bound (scale 0-1)",0.3982,2018.0
Sudan,"Net official flows from UN agencies, UNDP (current US$)",1938580.1554,2018.0
Sudan,"Probability of dying among youth ages 20-24 years (per 1,000)",16.3,2018.0
Sudan,Tax payments (number),42.0,2018.0
Sudan,Total natural resources rents (% of GDP),6.0587,2018.0
Sudan,Battle-related deaths (number of people),243.0,2018.0
Sudan,"Employment in industry, female (% of female employment) (modeled ILO estimate)",4.64,2018.0
Sudan,Forest rents (% of GDP),2.498,2018.0
Sudan,"Industry (including construction), value added per worker (constant 2015 US$)",8627.6477,2018.0
Sudan,Population density (people per sq. km of land area),22.6048,2018.0
Sudan,"Secondary education, duration (years)",5.0,2018.0
Sudan,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",0.14,2018.0
Sudan,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",62.31,2018.0
Sudan,"Cost to import, border compliance (US$)",1092.5,2018.0
Sudan,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",208574548.0,2018.0
Sudan,External health expenditure (% of current health expenditure),7.7081,2018.0
Sudan,"Human capital index (HCI), female (scale 0-1)",0.384,2018.0
Sudan,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),2.51,2018.0
Sudan,"Trademark applications, resident, by count",1780.0,2018.0
Sudan,Adjusted net national income per capita (constant 2015 US$),1095.2827,2018.0
Sudan,Ease of doing business score (0 = lowest performance to 100 = best performance),48.0181,2018.0
Sudan,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",1.0133,2018.0
Sudan,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",2.8802,2018.0
Sudan,Natural gas rents (% of GDP),0.0,2018.0
Sudan,"Net official flows from UN agencies, WHO (current US$)",2646569.252,2018.0
Sudan,"People using at least basic drinking water services, urban (% of urban population)",73.7637,2018.0
Sudan,"Population ages 40-44, female (% of female population)",4.7223,2018.0
Sudan,Profit tax (% of commercial profits),11.5,2018.0
Sudan,"School enrollment, secondary (gross), gender parity index (GPI)",1.0203,2018.0
Sudan,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),31.3167,2018.0
Sudan,"Time required to start a business, female (days)",35.0,2018.0
Sudan,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,3700.0,2018.0
Sudan,"Children out of school, primary, male",1002854.0,2018.0
Sudan,Food production index (2014-2016 = 100),117.34,2018.0
Sudan,ICT goods exports (% of total goods exports),0.0119,2018.0
Sudan,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",69.36,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",10630000.1144,2018.0
Sudan,Net official development assistance received (current US$),967489990.2344,2018.0
Sudan,"Population ages 25-29, female (% of female population)",7.6469,2018.0
Sudan,"Unemployment, total (% of total labor force) (modeled ILO estimate)",17.58,2018.0
Sudan,"Air transport, freight (million ton-km)",0.8585,2018.0
Sudan,Domestic credit to private sector (% of GDP),9.3548,2018.0
Sudan,"Literacy rate, youth female (% of females ages 15-24)",73.49,2018.0
Sudan,Mobile cellular subscriptions,30100412.0,2018.0
Sudan,"PPG, official creditors (NFL, current US$)",-96278322.6,2018.0
Sudan,Young people (ages 15-24) newly infected with HIV,1000.0,2018.0
Sudan,Adjusted net national income (constant 2015 US$),45784494559.1643,2018.0
Sudan,CPIA gender equality rating (1=low to 6=high),2.5,2018.0
Sudan,Households and NPISHs final consumption expenditure (% of GDP),40.3351,2018.0
Sudan,"Industry (including construction), value added (constant 2015 US$)",8342983021.0624,2018.0
Sudan,"Life expectancy at birth, total (years)",65.095,2018.0
Sudan,"Net errors and omissions (BoP, current US$)",1553372109.1791,2018.0
Sudan,Number of deaths ages 20-24 years,12887.0,2018.0
Sudan,"Population, female (% of total population)",50.0474,2018.0
Sudan,"Services, value added per worker (constant 2015 US$)",8373.786,2018.0
Sudan,Terrestrial and marine protected areas (% of total territorial area),2.7533,2018.0
Sudan,Adjusted savings: education expenditure (% of GNI),2.18,2018.0
Sudan,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),2.0,2018.0
Sudan,"External debt stocks, short-term (DOD, current US$)",5408316054.8,2018.0
Sudan,Fixed broadband subscriptions,31352.0,2018.0
Sudan,"IMF repurchases and charges (TDS, current US$)",237893.1,2018.0
Sudan,"Industrial design applications, resident, by count",114.0,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Poland (current US$)",19999.9996,2018.0
Sudan,"Population ages 15-64, male",11600094.0,2018.0
Sudan,Private credit bureau coverage (% of adults),3.1,2018.0
Sudan,Time to prepare and pay taxes (hours),180.0,2018.0
Sudan,Access to clean fuels and technologies for cooking (% of population),51.5,2018.0
Sudan,Children out of school (% of primary school age),32.8676,2018.0
Sudan,Cost of business start-up procedures (% of GNI per capita),20.9,2018.0
Sudan,"Debt service on external debt, total (TDS, current US$)",215104441.1,2018.0
Sudan,"Foreign direct investment, net inflows (% of GDP)",3.668,2018.0
Sudan,GDP (current LCU),1315984861600.0,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",4610000.1335,2018.0
Sudan,"Services, value added (constant LCU)",8209152000.0,2018.0
Sudan,"Armed forces personnel, total",124300.0,2018.0
Sudan,Employment in industry (% of total employment) (modeled ILO estimate),17.23,2018.0
Sudan,Employment in services (% of total employment) (modeled ILO estimate),43.83,2018.0
Sudan,Gross value added at basic prices (GVA) (constant 2015 US$),50564448889.7047,2018.0
Sudan,ICT goods imports (% total goods imports),1.5859,2018.0
Sudan,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),2.197,2018.0
Sudan,Monetary Sector credit to private sector (% GDP),9.3548,2018.0
Sudan,"Secondary education, pupils",2216262.0,2018.0
Sudan,Adjusted savings: particulate emission damage (% of GNI),2.0407,2018.0
Sudan,CPIA fiscal policy rating (1=low to 6=high),2.5,2018.0
Sudan,General government final consumption expenditure (annual % growth),-2.48,2018.0
Sudan,Gross savings (% of GDP),31.9968,2018.0
Sudan,Military expenditure (% of GDP),1.7835,2018.0
Sudan,Multilateral debt service (% of public and publicly guaranteed debt service),12.2262,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Japan (current US$)",29649999.6185,2018.0
Sudan,Net domestic credit (current LCU),309738770235.61,2018.0
Sudan,Population ages 65 and above (% of total population),3.5812,2018.0
Sudan,Cereal yield (kg per hectare),743.0,2018.0
Sudan,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",60.455,2018.0
Sudan,"GNI per capita, PPP (constant 2017 international $)",4109.614,2018.0
Sudan,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",0.1,2018.0
Sudan,"Insurance and financial services (% of service exports, BoP)",0.1759,2018.0
Sudan,Net ODA received per capita (current US$),23.1448,2018.0
Sudan,"Secondary income, other sectors, payments (BoP, current US$)",488148967.2864,2018.0
Sudan,"Self-employed, female (% of female employment) (modeled ILO estimate)",64.04,2018.0
Sudan,"Short-term debt (% of exports of goods, services and primary income)",105.573,2018.0
Sudan,Urban population (% of total population),34.642,2018.0
Sudan,"Adolescent fertility rate (births per 1,000 women ages 15-19)",60.796,2018.0
Sudan,"GNI, PPP (current international $)",176100493883.472,2018.0
Sudan,"Net official flows from UN agencies, UNPBF (current US$)",24.86,2018.0
Sudan,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),53.4,2018.0
Sudan,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),62.775,2018.0
Sudan,Transport services (% of commercial service imports),73.8781,2018.0
Sudan,"Access to electricity, rural (% of rural population)",37.3041,2018.0
Sudan,"Employers, male (% of male employment) (modeled ILO estimate)",3.66,2018.0
Sudan,External balance on goods and services (constant LCU),-1007928000.0,2018.0
Sudan,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),29610.0,2018.0
Sudan,"Official exchange rate (LCU per US$, period average)",24.3289,2018.0
Sudan,"People using at least basic drinking water services, rural (% of rural population)",53.199,2018.0
Sudan,People using at least basic sanitation services (% of population),36.6727,2018.0
Sudan,"Population ages 80 and above, female (% of female population)",0.559,2018.0
Sudan,"Time to import, border compliance (hours)",144.0,2018.0
Sudan,Adolescents out of school (% of lower secondary school age),34.344,2018.0
Sudan,"Birth rate, crude (per 1,000 people)",32.177,2018.0
Sudan,"GNI, Atlas method (current US$)",35221858673.6496,2018.0
Sudan,Imports of goods and services (constant LCU),1170426400.0,2018.0
Sudan,"Literacy rate, adult male (% of males ages 15 and above)",65.4352,2018.0
Sudan,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",24.6,2018.0
